,delay
1332,0.14857535
1333,0.14857535
1334,0.14857535
1335,0.14857535
1336,0.1485753459880025
1337,0.1485753461761369
1338,0.14857534629672908
1339,0.14857533937156622
1340,0.14857534478395723
1341,0.1485753444610381
1342,0.1485753276109347
1343,0.14857534482607102
1344,0.1485753463769635
1345,0.1485753451375804
1346,0.14857534543442089
1347,0.14857534557104068
1348,0.14857534299015474
1349,0.14857534411435303
1350,0.14857534580142015
1351,0.1485753454767002
1352,0.14857533463981853
1353,0.14857534618610377
1354,0.14857534559717278
1355,0.14857534613702142
1356,0.1485753448758645
1357,0.14857534560672855
1358,0.14857534502630443
1359,0.14857535
1360,0.1485753454944626
1361,0.14857535
1362,0.14857534593722996
1363,0.14857534563245417
1364,0.14857534527312202
1365,0.1485753453502104
1366,0.14857534544411455
1367,0.14857534578848683
1368,0.148575346427394
1369,0.14857534550682483
1370,0.14857534639781134
1371,0.14857534524067678
1372,0.1485753460478059
1373,0.14857534559205476
1374,0.14857534591095287
1375,0.14857535
1376,0.14857535
1377,0.14857535
1378,0.14857535
1379,0.14857535
1380,0.14857535
1381,0.14857535
1382,0.14857535
1383,0.14857535
1384,0.14857535
1385,0.14857535
1386,0.14857535
1387,0.14857535
1388,0.14857534587462007
1389,0.14857535
1390,0.14857535
1391,0.14857535
1392,0.14857535
1393,0.14857535
1394,0.14857535
1395,0.14857535
1396,0.14857535
1397,0.14857534584375806
1398,0.14857534530893318
1399,0.14857534548695056
1400,0.14857535
1401,0.14857534616456008
1402,0.14857534542190393
1403,0.14857535
1404,0.14857535
1405,0.14857534553949786
1406,0.1485753454772674
1407,0.14857534605048853
1408,0.14857534592568877
1409,0.1485753456672074
1410,0.14857534492405478
1411,0.14857534545228246
1412,0.14857534603454506
1413,0.14857534569548933
1414,0.14857535
1415,0.14857535
1416,0.14857535
1417,0.14857535
1418,0.14857535
1419,0.14857535
1420,0.14857535
1421,0.14857535
1422,0.14857535
1423,0.14857535
1424,0.14857534750211357
1425,0.14857534569562514
1426,0.148575345281171
1427,0.14857534644726042
1428,0.14857534498848649
1429,0.14857534517120155
1430,0.14857535
1431,0.14857535
1432,0.14857534549940898
1433,0.14857534580137968
1434,0.14857534574011055
1435,0.14857534541637848
1436,0.1485753452990976
1437,0.1485753456059816
1438,0.14857534564168376
1439,0.14857534714227286
1440,0.14857534609147993
1441,0.14857568193325926
1442,0.14857540732714886
1443,0.1485753454127705
1444,0.14857533888064042
1445,0.14857556747831568
1446,0.14857149570292405
1447,0.14857534666011946
1448,0.14853161547701427
1449,0.14857535
1450,0.14857535
1451,0.14857535
1452,0.14857535
1453,0.14857535
1454,0.14857535
1455,0.14857535
1456,0.14857535
1457,0.14857535
1458,0.14857535
1459,0.14857535
1460,0.14857535
1461,0.14857535
1462,0.14857535
1463,0.14857535
1464,0.14857535
1465,0.14857535
1466,0.14857535
1467,0.14857534567606961
1468,0.14857535
1469,0.14857535
1470,0.14857534521029028
1471,0.14857534562250313
1472,0.14829532265902678
1473,0.14858454645873495
1474,0.14857535
1475,0.14857534574752446
1476,0.14857535
1477,0.14857535
1478,0.14857535
1479,0.14857535
1480,0.14857535
1481,0.14857535
1482,0.14857535
1483,0.14857535
1484,0.14857534506067413
1485,0.1485753411626663
1486,0.14857534542468143
1487,0.14857554267122355
1488,0.14858027292742923
1489,0.14857534580443824
1490,0.1485753452646441
1491,0.1485753428323494
1492,0.14857534598540964
1493,0.14857534141167594
1494,0.14857764164377113
1495,0.14857536128685078
1496,0.14858037709952335
1497,0.1486082215885002
1498,0.1485753464716679
1499,0.14857527000104717
1500,0.14854961801373492
1501,0.1485727056304141
1502,0.14857534326142846
1503,0.14857540276806913
1504,0.1485753460003512
1505,0.14857551605619804
1506,0.14857534575253786
1507,0.14857471654172022
1508,0.14857528581763788
1509,0.14857799366144797
1510,0.14857534522684346
1511,0.14857534524164048
1512,0.14857534519501964
1513,0.1485753455689994
1514,0.14857534552386487
1515,0.1485753459754439
1516,0.14857534609300999
1517,0.14857535
1518,0.14857535
1519,0.14857534642758208
1520,0.14857534654542423
1521,0.1485753485761206
1522,0.14857538787609098
1523,0.14857534622549515
1524,0.14857534589143598
1525,0.14857540429804542
1526,0.14857537012749852
1527,0.14857535451480386
1528,0.14857534548174678
1529,0.14857534619278467
1530,0.14857534623472568
1531,0.14857539793841362
1532,0.14857534590141888
1533,0.148575345445151
1534,0.14857534490789184
1535,0.14857533133276446
1536,0.14857534542249393
1537,0.1485753446457176
1538,0.14857534544700843
1539,0.14857534552702278
1540,0.14857534579334028
1541,0.14857544607021433
1542,0.14857535650255857
1543,0.14857534522185195
1544,0.14857534507388415
1545,0.1485753455737561
1546,0.14857534555386026
1547,0.14857534621018947
1548,0.14857534620829316
1549,0.14857534529691213
1550,0.14857534629632327
1551,0.1485753459505669
1552,0.1485753457982714
1553,0.14857534625034724
1554,0.14857534587565296
1555,0.14857534684564064
1556,0.1485753456161616
1557,0.1485753455427064
1558,0.14857534605424152
1559,0.14857534470762876
1560,0.14857535
1561,0.14857534581077841
1562,0.14857534551417545
1563,0.1485753460634672
1564,0.14857534524387128
1565,0.14857534587047305
1566,0.14857534539986103
1567,0.1485753451323144
1568,0.14857535
1569,0.14857535
1570,0.14857535
1571,0.14857535
1572,0.14857534572858327
1573,0.1485753467322097
1574,0.14857535
1575,0.14857535
1576,0.1485753457106838
1577,0.14857549273046836
1578,0.1485753449624052
1579,0.14857534501616293
1580,0.14857534403485517
1581,0.14857534656544255
1582,0.148575344727314
1583,0.14857534626579863
1584,0.14857534513110837
1585,0.14857534511477047
1586,0.14857534602738684
1587,0.14857534537905498
1588,0.14857534533440983
1589,0.14857534495020125
1590,0.1485753458504435
1591,0.14857534559512023
1592,0.14857534555676943
1593,0.14857534542302325
1594,0.14857534603143122
1595,0.14857534570249467
1596,0.1485753447741842
1597,0.14857534588182725
1598,0.14857534584826596
1599,0.14857534568556974
1600,0.14857534515893053
1601,0.14857534480841805
1602,0.14857534536801054
1603,0.14857535
1604,0.14857535
1605,0.14857535
1606,0.14857534524988816
1607,0.14857534603471062
1608,0.14857535
1609,0.14857535
1610,0.14857535
1611,0.14857535
1612,0.14857535
1613,0.14857534609993103
1614,0.14857534520081786
1615,0.14857534549538795
1616,0.14857534578726186
1617,0.14857534552204016
1618,0.1485753446534752
1619,0.14857534624039206
1620,0.14857535
1621,0.14857534538798542
1622,0.14857535
1623,0.14857535
1624,0.14857534527329996
1625,0.14857534619270374
1626,0.14857535
1627,0.14857534706596695
1628,0.14857534533163202
1629,0.14857534626870658
1630,0.14857534556767718
1631,0.14857534570014116
1632,0.148575345786332
1633,0.1485753459671734
1634,0.14857534606721043
1635,0.14857534543468548
1636,0.14857534545767523
1637,0.14857536251050701
1638,0.14853893103566632
1639,0.14857559309424473
1640,0.14853402683718522
1641,0.14857534467356417
1642,0.14855254019289177
1643,0.14857534407710418
1644,0.14857450743539083
1645,0.14847797719032182
1646,0.14820366994682635
1647,0.14857044488557625
1648,0.14856092802966933
1649,0.1485753454927848
1650,0.1485753459303133
1651,0.14857548565483844
1652,0.14856823287617382
1653,0.14857524707786934
1654,0.14853327439226743
1655,0.14856595072381723
1656,0.14857203735871893
1657,0.14857531933404575
1658,0.1485753182399143
1659,0.14857524592912233
1660,0.14857534591941468
1661,0.14857534599508598
1662,0.14857534527637575
1663,0.14857534516623186
1664,0.14857534562493402
1665,0.1485749736819306
1666,0.14857536362821291
1667,0.14857534549454532
1668,0.14857535
1669,0.14857535
1670,0.14857534586949742
1671,0.14857534605786712
1672,0.14857534597682348
1673,0.14857535
1674,0.14857534590547947
1675,0.14857535
1676,0.14857535
1677,0.14857535
1678,0.14857535
1679,0.14857535
1680,0.1485753461608824
1681,0.14857534405579578
1682,0.1485753467646584
1683,0.1485752443410317
1684,0.1485753463023625
1685,0.1485750035373739
1686,0.14857534453323715
1687,0.1485753451189441
1688,0.14857532127141793
1689,0.14857534552104196
1690,0.14857523720089005
1691,0.14857534500388228
1692,0.14857534605260425
1693,0.14857534496858596
1694,0.1485753461102752
1695,0.14857534549004522
1696,0.14857535
1697,0.14857535
1698,0.14857534583663082
1699,0.14857534518804835
1700,0.14803163978276457
1701,0.14743368268515405
1702,0.1485667494054278
1703,0.14855006941906224
1704,0.1485192261449176
1705,0.1485429571940059
1706,0.14849421614020455
1707,0.1485753419742987
1708,0.14857534491734278
1709,0.14857509961605103
1710,0.14857534257345537
1711,0.14857558662622342
1712,0.14831674168887304
1713,0.14853801660805602
1714,0.1485750912077218
1715,0.14857473891198886
1716,0.1485754472692982
1717,0.14857002519783796
1718,0.14857530625849738
1719,0.1485751915355361
1720,0.1485753492407837
1721,0.1485753387949387
1722,0.14857492287310908
1723,0.1485753455883568
1724,0.14857534476305276
1725,0.14857534536824446
1726,0.14857534493794364
1727,0.14857527991691946
1728,0.1485753455737145
1729,0.14857526249886144
1730,0.14857532578118546
1731,0.14857532156614925
1732,0.1485753436010578
1733,0.14857534604665346
1734,0.14857534012071597
1735,0.1485752507735313
1736,0.14857486873254303
1737,0.14857535341258762
1738,0.14857534582834617
1739,0.14857534537295278
1740,0.1485753454841037
1741,0.14857534604963996
1742,0.1485753453773998
1743,0.14857534520828192
1744,0.1485753455995144
1745,0.1485753454348089
1746,0.14857534563352845
1747,0.14857534856289156
1748,0.14857534595420455
1749,0.14857534518097787
1750,0.14857535
1751,0.14857535
1752,0.14857535
1753,0.1485753478976956
1754,0.14857534554023166
1755,0.14857534527545643
1756,0.14857534662321084
1757,0.14857534537383013
1758,0.14857534640875192
1759,0.1485753457832418
1760,0.1485753464322928
1761,0.14857524283169132
1762,0.14857534543246562
1763,0.14857534598855415
1764,0.14857534563741415
1765,0.14857534507535944
1766,0.1485750598902975
1767,0.1485753453023898
1768,0.14857534515894072
1769,0.14857534605468312
1770,0.14857534554085333
1771,0.14857534511378756
1772,0.1485753449062808
1773,0.1485753119437418
1774,0.148575344861819
1775,0.1485753462132164
1776,0.1485753474235687
1777,0.14857534616242257
1778,0.14857521057714815
1779,0.1485753456596235
1780,0.14857534520121302
1781,0.14857534498543398
1782,0.14857534598796207
1783,0.14857534523114177
1784,0.14857534619601268
1785,0.14857534524491897
1786,0.14857534615005746
1787,0.14857534399274774
1788,0.14857534585080193
1789,0.14857534539854547
1790,0.14857534530026215
1791,0.1485753451543814
1792,0.1485753458465325
1793,0.14857534612630774
1794,0.14857534506245518
1795,0.1485753454202023
1796,0.14857534579117407
1797,0.1485753449477301
1798,0.14857535
1799,0.14857535
1800,0.14857535
1801,0.14857535
1802,0.14857534636381978
1803,0.14857535
1804,0.14857535
1805,0.14857535
1806,0.14857535
1807,0.14857535
1808,0.14857535
1809,0.14857535
1810,0.14857535
1811,0.14857535
1812,0.14857535
1813,0.14857535
1814,0.14857233250207766
1815,0.14857535
1816,0.14857535
1817,0.14857535
1818,0.14857535
1819,0.14857535
1820,0.14857535
1821,0.14857535
